position,shortcode,kind,url,canonical_url,discovered_at,discovery_round,visible_index
4127,BYUL1mpH6Aw,p,https://www.instagram.com/thedogist/p/BYUL1mpH6Aw/,https://www.instagram.com/p/BYUL1mpH6Aw/,2026-06-19T22:27:11.263Z,361,68
4128,BYTo8QkHtF9,p,https://www.instagram.com/thedogist/p/BYTo8QkHtF9/,https://www.instagram.com/p/BYTo8QkHtF9/,2026-06-19T22:27:11.263Z,361,69
4129,BYR9U66nQmK,p,https://www.instagram.com/thedogist/p/BYR9U66nQmK/,https://www.instagram.com/p/BYR9U66nQmK/,2026-06-19T22:27:13.000Z,362,60
4130,BYRrE5Gn5Xd,p,https://www.instagram.com/thedogist/p/BYRrE5Gn5Xd/,https://www.instagram.com/p/BYRrE5Gn5Xd/,2026-06-19T22:27:13.001Z,362,61
4131,BYRRuiJnCgP,p,https://www.instagram.com/thedogist/p/BYRRuiJnCgP/,https://www.instagram.com/p/BYRRuiJnCgP/,2026-06-19T22:27:13.001Z,362,62
4132,BYQ3ZRbHHc_,p,https://www.instagram.com/thedogist/p/BYQ3ZRbHHc_/,https://www.instagram.com/p/BYQ3ZRbHHc_/,2026-06-19T22:27:13.002Z,362,63
4133,BYPGQ2tH8k9,p,https://www.instagram.com/thedogist/p/BYPGQ2tH8k9/,https://www.instagram.com/p/BYPGQ2tH8k9/,2026-06-19T22:27:13.002Z,362,64
4134,BYOOAusnTiv,p,https://www.instagram.com/thedogist/p/BYOOAusnTiv/,https://www.instagram.com/p/BYOOAusnTiv/,2026-06-19T22:27:13.002Z,362,65
4135,BYMe6ksn7DA,p,https://www.instagram.com/thedogist/p/BYMe6ksn7DA/,https://www.instagram.com/p/BYMe6ksn7DA/,2026-06-19T22:27:13.002Z,362,66
4136,BYL3Pr6nCie,p,https://www.instagram.com/thedogist/p/BYL3Pr6nCie/,https://www.instagram.com/p/BYL3Pr6nCie/,2026-06-19T22:27:13.003Z,362,67
4137,BYLelxUnyGe,p,https://www.instagram.com/thedogist/p/BYLelxUnyGe/,https://www.instagram.com/p/BYLelxUnyGe/,2026-06-19T22:27:13.003Z,362,68
4138,BYKbSC6HTrX,p,https://www.instagram.com/thedogist/p/BYKbSC6HTrX/,https://www.instagram.com/p/BYKbSC6HTrX/,2026-06-19T22:27:13.003Z,362,69
4139,BYJ64XUFM5H,p,https://www.instagram.com/thedogist/p/BYJ64XUFM5H/,https://www.instagram.com/p/BYJ64XUFM5H/,2026-06-19T22:27:13.003Z,362,70
4140,BYJrgcil-jm,p,https://www.instagram.com/thedogist/p/BYJrgcil-jm/,https://www.instagram.com/p/BYJrgcil-jm/,2026-06-19T22:27:13.004Z,362,71
4141,BYJKALknG08,p,https://www.instagram.com/thedogist/p/BYJKALknG08/,https://www.instagram.com/p/BYJKALknG08/,2026-06-19T22:27:14.684Z,363,62
4142,BYHjCFmnA5l,p,https://www.instagram.com/thedogist/p/BYHjCFmnA5l/,https://www.instagram.com/p/BYHjCFmnA5l/,2026-06-19T22:27:14.685Z,363,63
4143,BYHH4H1nfNh,p,https://www.instagram.com/thedogist/p/BYHH4H1nfNh/,https://www.instagram.com/p/BYHH4H1nfNh/,2026-06-19T22:27:14.685Z,363,64
4144,BYGtqi8nuy0,p,https://www.instagram.com/thedogist/p/BYGtqi8nuy0/,https://www.instagram.com/p/BYGtqi8nuy0/,2026-06-19T22:27:14.686Z,363,65
4145,BYEoxngnoSE,p,https://www.instagram.com/thedogist/p/BYEoxngnoSE/,https://www.instagram.com/p/BYEoxngnoSE/,2026-06-19T22:27:14.686Z,363,66
4146,BYDxnGSnieW,p,https://www.instagram.com/thedogist/p/BYDxnGSnieW/,https://www.instagram.com/p/BYDxnGSnieW/,2026-06-19T22:27:14.686Z,363,67
4147,BYCfJY7HSum,p,https://www.instagram.com/thedogist/p/BYCfJY7HSum/,https://www.instagram.com/p/BYCfJY7HSum/,2026-06-19T22:27:14.686Z,363,68
4148,BYBw32znCa3,p,https://www.instagram.com/thedogist/p/BYBw32znCa3/,https://www.instagram.com/p/BYBw32znCa3/,2026-06-19T22:27:14.687Z,363,69
4149,BYBCZpwnIn6,p,https://www.instagram.com/thedogist/p/BYBCZpwnIn6/,https://www.instagram.com/p/BYBCZpwnIn6/,2026-06-19T22:27:14.687Z,363,70
4150,BX_nUxynRfj,p,https://www.instagram.com/thedogist/p/BX_nUxynRfj/,https://www.instagram.com/p/BX_nUxynRfj/,2026-06-19T22:27:14.687Z,363,71
4151,BX_K7y1FpxH,p,https://www.instagram.com/thedogist/p/BX_K7y1FpxH/,https://www.instagram.com/p/BX_K7y1FpxH/,2026-06-19T22:27:14.687Z,363,72
4152,BX-2yUdFEhN,p,https://www.instagram.com/thedogist/p/BX-2yUdFEhN/,https://www.instagram.com/p/BX-2yUdFEhN/,2026-06-19T22:27:14.688Z,363,73
4153,BX8-TztFnyf,p,https://www.instagram.com/thedogist/p/BX8-TztFnyf/,https://www.instagram.com/p/BX8-TztFnyf/,2026-06-19T22:27:16.371Z,364,59
4154,BX8iYS-Fgg8,p,https://www.instagram.com/thedogist/p/BX8iYS-Fgg8/,https://www.instagram.com/p/BX8iYS-Fgg8/,2026-06-19T22:27:16.371Z,364,60
4155,BX7-BG9Fsb1,p,https://www.instagram.com/thedogist/p/BX7-BG9Fsb1/,https://www.instagram.com/p/BX7-BG9Fsb1/,2026-06-19T22:27:16.371Z,364,61
4156,BX6lzGqnjZq,p,https://www.instagram.com/thedogist/p/BX6lzGqnjZq/,https://www.instagram.com/p/BX6lzGqnjZq/,2026-06-19T22:27:16.372Z,364,62
4157,BX6K1yEndt6,p,https://www.instagram.com/thedogist/p/BX6K1yEndt6/,https://www.instagram.com/p/BX6K1yEndt6/,2026-06-19T22:27:16.372Z,364,63
4158,BX5dF28lmyX,p,https://www.instagram.com/thedogist/p/BX5dF28lmyX/,https://www.instagram.com/p/BX5dF28lmyX/,2026-06-19T22:27:16.372Z,364,64
4159,BX3s-LWlJOc,p,https://www.instagram.com/thedogist/p/BX3s-LWlJOc/,https://www.instagram.com/p/BX3s-LWlJOc/,2026-06-19T22:27:16.372Z,364,65
4160,BX3YBoaF55Q,p,https://www.instagram.com/thedogist/p/BX3YBoaF55Q/,https://www.instagram.com/p/BX3YBoaF55Q/,2026-06-19T22:27:16.372Z,364,66
4161,BX29SdXFPpZ,p,https://www.instagram.com/thedogist/p/BX29SdXFPpZ/,https://www.instagram.com/p/BX29SdXFPpZ/,2026-06-19T22:27:16.373Z,364,67
4162,BX1eKFRlbDd,p,https://www.instagram.com/thedogist/p/BX1eKFRlbDd/,https://www.instagram.com/p/BX1eKFRlbDd/,2026-06-19T22:27:16.373Z,364,68
4163,BX1NuQ_lwKO,p,https://www.instagram.com/thedogist/p/BX1NuQ_lwKO/,https://www.instagram.com/p/BX1NuQ_lwKO/,2026-06-19T22:27:16.373Z,364,69
4164,BX0VI5nl3Ss,p,https://www.instagram.com/thedogist/p/BX0VI5nl3Ss/,https://www.instagram.com/p/BX0VI5nl3Ss/,2026-06-19T22:27:16.373Z,364,70
4165,BXy5Ic_l2MX,p,https://www.instagram.com/thedogist/p/BXy5Ic_l2MX/,https://www.instagram.com/p/BXy5Ic_l2MX/,2026-06-19T22:27:18.058Z,365,61
4166,BXyB0KkF-0s,p,https://www.instagram.com/thedogist/p/BXyB0KkF-0s/,https://www.instagram.com/p/BXyB0KkF-0s/,2026-06-19T22:27:18.059Z,365,62
4167,BXx4PUClx9f,p,https://www.instagram.com/thedogist/p/BXx4PUClx9f/,https://www.instagram.com/p/BXx4PUClx9f/,2026-06-19T22:27:18.059Z,365,63
4168,BXwIwirFI_7,p,https://www.instagram.com/thedogist/p/BXwIwirFI_7/,https://www.instagram.com/p/BXwIwirFI_7/,2026-06-19T22:27:18.060Z,365,64
4169,BXvcWmdFgtw,p,https://www.instagram.com/thedogist/p/BXvcWmdFgtw/,https://www.instagram.com/p/BXvcWmdFgtw/,2026-06-19T22:27:18.060Z,365,65
4170,BXtousulbYb,p,https://www.instagram.com/thedogist/p/BXtousulbYb/,https://www.instagram.com/p/BXtousulbYb/,2026-06-19T22:27:18.060Z,365,66
4171,BXtN8JelFNr,p,https://www.instagram.com/thedogist/p/BXtN8JelFNr/,https://www.instagram.com/p/BXtN8JelFNr/,2026-06-19T22:27:18.060Z,365,67
4172,BXstBqClLXk,p,https://www.instagram.com/thedogist/p/BXstBqClLXk/,https://www.instagram.com/p/BXstBqClLXk/,2026-06-19T22:27:18.061Z,365,68
4173,BXq7SiDFCDm,p,https://www.instagram.com/thedogist/p/BXq7SiDFCDm/,https://www.instagram.com/p/BXq7SiDFCDm/,2026-06-19T22:27:18.061Z,365,69
4174,BXqQhi8lJu-,p,https://www.instagram.com/thedogist/p/BXqQhi8lJu-/,https://www.instagram.com/p/BXqQhi8lJu-/,2026-06-19T22:27:18.061Z,365,70
4175,BXoq5UeFf42,p,https://www.instagram.com/thedogist/p/BXoq5UeFf42/,https://www.instagram.com/p/BXoq5UeFf42/,2026-06-19T22:27:18.061Z,365,71
4176,BXnyFQHFwPU,p,https://www.instagram.com/thedogist/p/BXnyFQHFwPU/,https://www.instagram.com/p/BXnyFQHFwPU/,2026-06-19T22:27:18.062Z,365,72
4177,BXneoPdFRkr,p,https://www.instagram.com/thedogist/p/BXneoPdFRkr/,https://www.instagram.com/p/BXneoPdFRkr/,2026-06-19T22:27:19.744Z,366,58
4178,BXl94HSlPQt,p,https://www.instagram.com/thedogist/p/BXl94HSlPQt/,https://www.instagram.com/p/BXl94HSlPQt/,2026-06-19T22:27:19.745Z,366,59
4179,BXlvRcUFMe7,p,https://www.instagram.com/thedogist/p/BXlvRcUFMe7/,https://www.instagram.com/p/BXlvRcUFMe7/,2026-06-19T22:27:19.745Z,366,60
4180,BXlOm-OFT0P,p,https://www.instagram.com/thedogist/p/BXlOm-OFT0P/,https://www.instagram.com/p/BXlOm-OFT0P/,2026-06-19T22:27:19.745Z,366,61
4181,BXk_e7elCvd,p,https://www.instagram.com/thedogist/p/BXk_e7elCvd/,https://www.instagram.com/p/BXk_e7elCvd/,2026-06-19T22:27:19.746Z,366,62
4182,BXjMa65FPBJ,p,https://www.instagram.com/thedogist/p/BXjMa65FPBJ/,https://www.instagram.com/p/BXjMa65FPBJ/,2026-06-19T22:27:19.746Z,366,63
4183,BXitxk8lcWa,p,https://www.instagram.com/thedogist/p/BXitxk8lcWa/,https://www.instagram.com/p/BXitxk8lcWa/,2026-06-19T22:27:19.746Z,366,64
4184,BXiU08KlN5n,p,https://www.instagram.com/thedogist/p/BXiU08KlN5n/,https://www.instagram.com/p/BXiU08KlN5n/,2026-06-19T22:27:19.747Z,366,65
4185,BXhHWH3FClw,p,https://www.instagram.com/thedogist/p/BXhHWH3FClw/,https://www.instagram.com/p/BXhHWH3FClw/,2026-06-19T22:27:19.747Z,366,66
4186,BXgu91JFARx,p,https://www.instagram.com/thedogist/p/BXgu91JFARx/,https://www.instagram.com/p/BXgu91JFARx/,2026-06-19T22:27:19.747Z,366,67
4187,BXgIQTVFR7F,p,https://www.instagram.com/thedogist/p/BXgIQTVFR7F/,https://www.instagram.com/p/BXgIQTVFR7F/,2026-06-19T22:27:19.747Z,366,68
4188,BXfwZQilYj2,p,https://www.instagram.com/thedogist/p/BXfwZQilYj2/,https://www.instagram.com/p/BXfwZQilYj2/,2026-06-19T22:27:19.748Z,366,69
4189,BXeLGjTloa3,p,https://www.instagram.com/thedogist/p/BXeLGjTloa3/,https://www.instagram.com/p/BXeLGjTloa3/,2026-06-19T22:27:21.442Z,367,60
4190,BXdo8RgFoQ0,p,https://www.instagram.com/thedogist/p/BXdo8RgFoQ0/,https://www.instagram.com/p/BXdo8RgFoQ0/,2026-06-19T22:27:21.443Z,367,61
4191,BXdKn1MF43M,p,https://www.instagram.com/thedogist/p/BXdKn1MF43M/,https://www.instagram.com/p/BXdKn1MF43M/,2026-06-19T22:27:21.444Z,367,62
4192,BXbiNZBFlw4,p,https://www.instagram.com/thedogist/p/BXbiNZBFlw4/,https://www.instagram.com/p/BXbiNZBFlw4/,2026-06-19T22:27:21.444Z,367,63
4193,BXbCG9mllr9,p,https://www.instagram.com/thedogist/p/BXbCG9mllr9/,https://www.instagram.com/p/BXbCG9mllr9/,2026-06-19T22:27:21.444Z,367,64
4194,BXaocT_lqBy,p,https://www.instagram.com/thedogist/p/BXaocT_lqBy/,https://www.instagram.com/p/BXaocT_lqBy/,2026-06-19T22:27:21.445Z,367,65
4195,BXY4ja3AKEa,p,https://www.instagram.com/thedogist/p/BXY4ja3AKEa/,https://www.instagram.com/p/BXY4ja3AKEa/,2026-06-19T22:27:21.445Z,367,66
4196,BXYsZ2WAB_H,p,https://www.instagram.com/thedogist/p/BXYsZ2WAB_H/,https://www.instagram.com/p/BXYsZ2WAB_H/,2026-06-19T22:27:21.445Z,367,67
4197,BXYGERwFcTd,p,https://www.instagram.com/thedogist/p/BXYGERwFcTd/,https://www.instagram.com/p/BXYGERwFcTd/,2026-06-19T22:27:21.446Z,367,68
4198,BXWhMMDlrDb,p,https://www.instagram.com/thedogist/p/BXWhMMDlrDb/,https://www.instagram.com/p/BXWhMMDlrDb/,2026-06-19T22:27:21.446Z,367,69
4199,BXWMgQ5FBIM,p,https://www.instagram.com/thedogist/p/BXWMgQ5FBIM/,https://www.instagram.com/p/BXWMgQ5FBIM/,2026-06-19T22:27:21.446Z,367,70
4200,BXVhCN3FyM7,p,https://www.instagram.com/thedogist/p/BXVhCN3FyM7/,https://www.instagram.com/p/BXVhCN3FyM7/,2026-06-19T22:27:21.447Z,367,71
4201,BXTtmmMF_Sg,p,https://www.instagram.com/thedogist/p/BXTtmmMF_Sg/,https://www.instagram.com/p/BXTtmmMF_Sg/,2026-06-19T22:27:23.144Z,368,62
4202,BXTLzzUlgLS,p,https://www.instagram.com/thedogist/p/BXTLzzUlgLS/,https://www.instagram.com/p/BXTLzzUlgLS/,2026-06-19T22:27:23.144Z,368,63
4203,BXRhfVrld04,p,https://www.instagram.com/thedogist/p/BXRhfVrld04/,https://www.instagram.com/p/BXRhfVrld04/,2026-06-19T22:27:23.145Z,368,64
4204,BXQU423FRXH,p,https://www.instagram.com/thedogist/p/BXQU423FRXH/,https://www.instagram.com/p/BXQU423FRXH/,2026-06-19T22:27:23.145Z,368,65
4205,BXO6wtSll3b,p,https://www.instagram.com/thedogist/p/BXO6wtSll3b/,https://www.instagram.com/p/BXO6wtSll3b/,2026-06-19T22:27:23.145Z,368,66
4206,BXOMrPZlCiO,p,https://www.instagram.com/thedogist/p/BXOMrPZlCiO/,https://www.instagram.com/p/BXOMrPZlCiO/,2026-06-19T22:27:23.146Z,368,67
4207,BXNvhFuFoJQ,p,https://www.instagram.com/thedogist/p/BXNvhFuFoJQ/,https://www.instagram.com/p/BXNvhFuFoJQ/,2026-06-19T22:27:23.146Z,368,68
4208,BXL27BWFRo_,p,https://www.instagram.com/thedogist/p/BXL27BWFRo_/,https://www.instagram.com/p/BXL27BWFRo_/,2026-06-19T22:27:23.146Z,368,69
4209,BXLIN8zFnHx,p,https://www.instagram.com/thedogist/p/BXLIN8zFnHx/,https://www.instagram.com/p/BXLIN8zFnHx/,2026-06-19T22:27:23.146Z,368,70
4210,BXJkOx-lYXV,p,https://www.instagram.com/thedogist/p/BXJkOx-lYXV/,https://www.instagram.com/p/BXJkOx-lYXV/,2026-06-19T22:27:23.147Z,368,71
4211,BXJNB-alaS4,p,https://www.instagram.com/thedogist/p/BXJNB-alaS4/,https://www.instagram.com/p/BXJNB-alaS4/,2026-06-19T22:27:23.147Z,368,72
4212,BXI3I-tlr8X,p,https://www.instagram.com/thedogist/p/BXI3I-tlr8X/,https://www.instagram.com/p/BXI3I-tlr8X/,2026-06-19T22:27:23.147Z,368,73
4213,BXG_79OlCyq,p,https://www.instagram.com/thedogist/p/BXG_79OlCyq/,https://www.instagram.com/p/BXG_79OlCyq/,2026-06-19T22:27:24.835Z,369,59
4214,BXGqS2Kl-iF,p,https://www.instagram.com/thedogist/p/BXGqS2Kl-iF/,https://www.instagram.com/p/BXGqS2Kl-iF/,2026-06-19T22:27:24.836Z,369,60
4215,BXGB_omlwBA,p,https://www.instagram.com/thedogist/p/BXGB_omlwBA/,https://www.instagram.com/p/BXGB_omlwBA/,2026-06-19T22:27:24.836Z,369,61
4216,BXEdTUAFaZR,p,https://www.instagram.com/thedogist/p/BXEdTUAFaZR/,https://www.instagram.com/p/BXEdTUAFaZR/,2026-06-19T22:27:24.837Z,369,62
4217,BXEKujqlusR,p,https://www.instagram.com/thedogist/p/BXEKujqlusR/,https://www.instagram.com/p/BXEKujqlusR/,2026-06-19T22:27:24.837Z,369,63
4218,BXD4oW6FTqm,p,https://www.instagram.com/thedogist/p/BXD4oW6FTqm/,https://www.instagram.com/p/BXD4oW6FTqm/,2026-06-19T22:27:24.838Z,369,64
4219,BXDnKEUF0ic,p,https://www.instagram.com/thedogist/p/BXDnKEUF0ic/,https://www.instagram.com/p/BXDnKEUF0ic/,2026-06-19T22:27:24.838Z,369,65
4220,BXB83mDlLuU,p,https://www.instagram.com/thedogist/p/BXB83mDlLuU/,https://www.instagram.com/p/BXB83mDlLuU/,2026-06-19T22:27:24.838Z,369,66
4221,BXBnl0ElcCH,p,https://www.instagram.com/thedogist/p/BXBnl0ElcCH/,https://www.instagram.com/p/BXBnl0ElcCH/,2026-06-19T22:27:24.839Z,369,67
4222,BXBXBIVFuWh,p,https://www.instagram.com/thedogist/p/BXBXBIVFuWh/,https://www.instagram.com/p/BXBXBIVFuWh/,2026-06-19T22:27:24.839Z,369,68
4223,BXBBTcxljpC,p,https://www.instagram.com/thedogist/p/BXBBTcxljpC/,https://www.instagram.com/p/BXBBTcxljpC/,2026-06-19T22:27:24.839Z,369,69
4224,BW_nyFKFsib,p,https://www.instagram.com/thedogist/p/BW_nyFKFsib/,https://www.instagram.com/p/BW_nyFKFsib/,2026-06-19T22:27:24.839Z,369,70
4225,BW_Ujj7FswP,p,https://www.instagram.com/thedogist/p/BW_Ujj7FswP/,https://www.instagram.com/p/BW_Ujj7FswP/,2026-06-19T22:27:26.655Z,370,61
4226,BW-a9T2Fpw_,p,https://www.instagram.com/thedogist/p/BW-a9T2Fpw_/,https://www.instagram.com/p/BW-a9T2Fpw_/,2026-06-19T22:27:26.655Z,370,62
4227,BW85ouBlnko,p,https://www.instagram.com/thedogist/p/BW85ouBlnko/,https://www.instagram.com/p/BW85ouBlnko/,2026-06-19T22:27:26.656Z,370,63
4228,BW8WjtSlYfv,p,https://www.instagram.com/thedogist/p/BW8WjtSlYfv/,https://www.instagram.com/p/BW8WjtSlYfv/,2026-06-19T22:27:26.656Z,370,64
4229,BW7sQscFTna,p,https://www.instagram.com/thedogist/p/BW7sQscFTna/,https://www.instagram.com/p/BW7sQscFTna/,2026-06-19T22:27:26.656Z,370,65
4230,BW6bmi4lZHD,p,https://www.instagram.com/thedogist/p/BW6bmi4lZHD/,https://www.instagram.com/p/BW6bmi4lZHD/,2026-06-19T22:27:26.656Z,370,66
4231,BW6D7dVlN4s,p,https://www.instagram.com/thedogist/p/BW6D7dVlN4s/,https://www.instagram.com/p/BW6D7dVlN4s/,2026-06-19T22:27:26.657Z,370,67
4232,BW5Sv1HFOY_,p,https://www.instagram.com/thedogist/p/BW5Sv1HFOY_/,https://www.instagram.com/p/BW5Sv1HFOY_/,2026-06-19T22:27:26.657Z,370,68
4233,BW3jsiSFoIq,p,https://www.instagram.com/thedogist/p/BW3jsiSFoIq/,https://www.instagram.com/p/BW3jsiSFoIq/,2026-06-19T22:27:26.657Z,370,69
4234,BW2-7qtFX3C,p,https://www.instagram.com/thedogist/p/BW2-7qtFX3C/,https://www.instagram.com/p/BW2-7qtFX3C/,2026-06-19T22:27:26.657Z,370,70
4235,BW2dWzvFjCY,p,https://www.instagram.com/thedogist/p/BW2dWzvFjCY/,https://www.instagram.com/p/BW2dWzvFjCY/,2026-06-19T22:27:26.658Z,370,71
4236,BW08lj5lutu,p,https://www.instagram.com/thedogist/p/BW08lj5lutu/,https://www.instagram.com/p/BW08lj5lutu/,2026-06-19T22:27:26.658Z,370,72
4237,BW0P6oJlQVm,p,https://www.instagram.com/thedogist/p/BW0P6oJlQVm/,https://www.instagram.com/p/BW0P6oJlQVm/,2026-06-19T22:27:28.348Z,371,58
4238,BWybgvSFft_,p,https://www.instagram.com/thedogist/p/BWybgvSFft_/,https://www.instagram.com/p/BWybgvSFft_/,2026-06-19T22:27:28.353Z,371,59
4239,BWx2Z2ClJuI,p,https://www.instagram.com/thedogist/p/BWx2Z2ClJuI/,https://www.instagram.com/p/BWx2Z2ClJuI/,2026-06-19T22:27:28.354Z,371,60
4240,BWxhKX5lHQT,p,https://www.instagram.com/thedogist/p/BWxhKX5lHQT/,https://www.instagram.com/p/BWxhKX5lHQT/,2026-06-19T22:27:28.354Z,371,61
4241,BWwK3f4lPVG,p,https://www.instagram.com/thedogist/p/BWwK3f4lPVG/,https://www.instagram.com/p/BWwK3f4lPVG/,2026-06-19T22:27:28.354Z,371,62
4242,BWvaYE4la5q,p,https://www.instagram.com/thedogist/p/BWvaYE4la5q/,https://www.instagram.com/p/BWvaYE4la5q/,2026-06-19T22:27:28.355Z,371,63
4243,BWu-4HuF5Vl,p,https://www.instagram.com/thedogist/p/BWu-4HuF5Vl/,https://www.instagram.com/p/BWu-4HuF5Vl/,2026-06-19T22:27:28.356Z,371,64
4244,BWtW79PFcZq,p,https://www.instagram.com/thedogist/p/BWtW79PFcZq/,https://www.instagram.com/p/BWtW79PFcZq/,2026-06-19T22:27:28.356Z,371,65
4245,BWtKI0QFfDw,p,https://www.instagram.com/thedogist/p/BWtKI0QFfDw/,https://www.instagram.com/p/BWtKI0QFfDw/,2026-06-19T22:27:28.356Z,371,66
4246,BWs4MsSFg95,p,https://www.instagram.com/thedogist/p/BWs4MsSFg95/,https://www.instagram.com/p/BWs4MsSFg95/,2026-06-19T22:27:28.356Z,371,67
4247,BWsWMHGlfx2,p,https://www.instagram.com/thedogist/p/BWsWMHGlfx2/,https://www.instagram.com/p/BWsWMHGlfx2/,2026-06-19T22:27:28.356Z,371,68
4248,BWqrI1ZFbHW,p,https://www.instagram.com/thedogist/p/BWqrI1ZFbHW/,https://www.instagram.com/p/BWqrI1ZFbHW/,2026-06-19T22:27:28.357Z,371,69
4249,BWqRyRTFMWv,p,https://www.instagram.com/thedogist/p/BWqRyRTFMWv/,https://www.instagram.com/p/BWqRyRTFMWv/,2026-06-19T22:27:30.042Z,372,60
4250,BWp2XZgFMvs,p,https://www.instagram.com/thedogist/p/BWp2XZgFMvs/,https://www.instagram.com/p/BWp2XZgFMvs/,2026-06-19T22:27:30.043Z,372,61
4251,BWn-xMMl5Cq,p,https://www.instagram.com/thedogist/p/BWn-xMMl5Cq/,https://www.instagram.com/p/BWn-xMMl5Cq/,2026-06-19T22:27:30.043Z,372,62
4252,BWnU_w-lhjn,p,https://www.instagram.com/thedogist/p/BWnU_w-lhjn/,https://www.instagram.com/p/BWnU_w-lhjn/,2026-06-19T22:27:30.043Z,372,63
4253,BWli_QIFhyn,p,https://www.instagram.com/thedogist/p/BWli_QIFhyn/,https://www.instagram.com/p/BWli_QIFhyn/,2026-06-19T22:27:30.043Z,372,64
4254,BWlAhJSFwtJ,p,https://www.instagram.com/thedogist/p/BWlAhJSFwtJ/,https://www.instagram.com/p/BWlAhJSFwtJ/,2026-06-19T22:27:30.044Z,372,65
4255,BWkrdeKFQtI,p,https://www.instagram.com/thedogist/p/BWkrdeKFQtI/,https://www.instagram.com/p/BWkrdeKFQtI/,2026-06-19T22:27:30.044Z,372,66
4256,BWi5MGklsN0,p,https://www.instagram.com/thedogist/p/BWi5MGklsN0/,https://www.instagram.com/p/BWi5MGklsN0/,2026-06-19T22:27:30.044Z,372,67
4257,BWiLqnYl9fI,p,https://www.instagram.com/thedogist/p/BWiLqnYl9fI/,https://www.instagram.com/p/BWiLqnYl9fI/,2026-06-19T22:27:30.044Z,372,68
4258,BWgX-A8FiM4,p,https://www.instagram.com/thedogist/p/BWgX-A8FiM4/,https://www.instagram.com/p/BWgX-A8FiM4/,2026-06-19T22:27:30.044Z,372,69
4259,BWgGWlcF4v_,p,https://www.instagram.com/thedogist/p/BWgGWlcF4v_/,https://www.instagram.com/p/BWgGWlcF4v_/,2026-06-19T22:27:30.044Z,372,70
4260,BWfhRxxFNq2,p,https://www.instagram.com/thedogist/p/BWfhRxxFNq2/,https://www.instagram.com/p/BWfhRxxFNq2/,2026-06-19T22:27:30.045Z,372,71
4261,BWd1aXsl-Vz,p,https://www.instagram.com/thedogist/p/BWd1aXsl-Vz/,https://www.instagram.com/p/BWd1aXsl-Vz/,2026-06-19T22:27:31.769Z,373,62
4262,BWdjSzQlKyY,p,https://www.instagram.com/thedogist/p/BWdjSzQlKyY/,https://www.instagram.com/p/BWdjSzQlKyY/,2026-06-19T22:27:31.770Z,373,63
4263,BWc8OeZlUmj,p,https://www.instagram.com/thedogist/p/BWc8OeZlUmj/,https://www.instagram.com/p/BWc8OeZlUmj/,2026-06-19T22:27:31.770Z,373,64
4264,BWbBgz0l8Yf,p,https://www.instagram.com/thedogist/p/BWbBgz0l8Yf/,https://www.instagram.com/p/BWbBgz0l8Yf/,2026-06-19T22:27:31.770Z,373,65
4265,BWaomoRFS6y,p,https://www.instagram.com/thedogist/p/BWaomoRFS6y/,https://www.instagram.com/p/BWaomoRFS6y/,2026-06-19T22:27:31.770Z,373,66
4266,BWaUWj1lvtk,p,https://www.instagram.com/thedogist/p/BWaUWj1lvtk/,https://www.instagram.com/p/BWaUWj1lvtk/,2026-06-19T22:27:31.771Z,373,67
4267,BWYpoKlF-5m,p,https://www.instagram.com/thedogist/p/BWYpoKlF-5m/,https://www.instagram.com/p/BWYpoKlF-5m/,2026-06-19T22:27:31.771Z,373,68
4268,BWYSTcOl3z9,p,https://www.instagram.com/thedogist/p/BWYSTcOl3z9/,https://www.instagram.com/p/BWYSTcOl3z9/,2026-06-19T22:27:31.771Z,373,69
4269,BWXrBF0Fn4t,p,https://www.instagram.com/thedogist/p/BWXrBF0Fn4t/,https://www.instagram.com/p/BWXrBF0Fn4t/,2026-06-19T22:27:31.771Z,373,70
4270,BWWFiWBFY4e,p,https://www.instagram.com/thedogist/p/BWWFiWBFY4e/,https://www.instagram.com/p/BWWFiWBFY4e/,2026-06-19T22:27:31.772Z,373,71
4271,BWVpkP_l4Vz,p,https://www.instagram.com/thedogist/p/BWVpkP_l4Vz/,https://www.instagram.com/p/BWVpkP_l4Vz/,2026-06-19T22:27:31.772Z,373,72
4272,BWVH5gZFp8w,p,https://www.instagram.com/thedogist/p/BWVH5gZFp8w/,https://www.instagram.com/p/BWVH5gZFp8w/,2026-06-19T22:27:31.772Z,373,73
4273,BWTYTGRF64D,p,https://www.instagram.com/thedogist/p/BWTYTGRF64D/,https://www.instagram.com/p/BWTYTGRF64D/,2026-06-19T22:27:33.456Z,374,59
4274,BWS-ngVl4pY,p,https://www.instagram.com/thedogist/p/BWS-ngVl4pY/,https://www.instagram.com/p/BWS-ngVl4pY/,2026-06-19T22:27:33.457Z,374,60
4275,BWSl_CZlIKC,p,https://www.instagram.com/thedogist/p/BWSl_CZlIKC/,https://www.instagram.com/p/BWSl_CZlIKC/,2026-06-19T22:27:33.457Z,374,61
4276,BWQ8t5-ljDv,p,https://www.instagram.com/thedogist/p/BWQ8t5-ljDv/,https://www.instagram.com/p/BWQ8t5-ljDv/,2026-06-19T22:27:33.458Z,374,62
4277,BWQjEeyl9s6,p,https://www.instagram.com/thedogist/p/BWQjEeyl9s6/,https://www.instagram.com/p/BWQjEeyl9s6/,2026-06-19T22:27:33.458Z,374,63
